Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
TAJNICA - M/Ž,03. 02. 2021,NOVA GORICA,"AMPLUS STORITVE, gradbeništvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648187&STATE=Gori%C5%A1ka,"tajniška dela, urejanje kdnjigovodkih in računovodskih opravil za podjetje ",26.01.2021,Goriška,iskanjedela.si
ZDRAVNIK SPECIALIST GINEKOLOGIJE IN PORODNIŠTVA - M/Ž,25. 02. 2021,IDRIJA,ZDRAVSTVENI DOM IDRIJA,https://www.iskanjedela.si/search-jobs?jobId=2640504&STATE=Gori%C5%A1ka,"PLANIRANJE, ORGANIZIRANJE, VODENJE IN NADZIRANJE DELA V ORGANIZACIJSKI ENOTI DISPANZERJA ZA ŽENE IZVAJANJE DISPANZERSKEGA ZDRAVSTVENEGA VARSTVA DOLOČENIH SKUPIN PREBIVALSTVA ODKRIVANJE BOLEZNI, ZDRAVLJENJE IN REHABILITACIJA NALOGE S SOCIALNO-MEDIC...",26.01.2021,Goriška,iskanjedela.si
ČISTILKA - M/Ž,29. 01. 2021,NOVA GORICA,OSNOVNA ŠOLA ČEPOVAN,https://www.iskanjedela.si/search-jobs?jobId=2648190&STATE=Gori%C5%A1ka,ČIŠČENJE PROSTOROV ŠOLE IN VRTCA ,26.01.2021,Goriška,iskanjedela.si
ZDRAVNIK SPECIALIST DRUŽINSKE MEDICINE - M/Ž,25. 02. 2021,IDRIJA,ZDRAVSTVENI DOM IDRIJA,https://www.iskanjedela.si/search-jobs?jobId=2640503&STATE=Gori%C5%A1ka,VODENJE ABMULANTE V DOMOVIH ZA UPOKOJENCE TER ODKRIVANJE NEPRAVILNOSTI IN BOLEZNI ČLOVEŠKEGA ORGANIZMA TER IZVAJANJE PREVENTIVNIH IN KURATIVNIH METOD OPRAVLJANJE MEDICINSKIH PREGLEDOV IN POSTAVLJANJE DIAGNOZ PREDPISOVANJE IN IZVAJANJE ZDRAVLJENJA ...,26.01.2021,Goriška,iskanjedela.si
KLJUČAVNIČAR – VARILEC - M/Ž,10. 02. 2021,NOVA GORICA,GOSTOL-GOPAN Proizvodnja prehrambene opreme in opreme za kemijsko industrijo d.o.o. Nova Gorica,https://www.iskanjedela.si/search-jobs?jobId=2647967&STATE=Gori%C5%A1ka,"ZVAJANJE KLJUČAVNIČARSKIH NALOG TER NALOG VARJENJA, SPENJANJA, ZARISOVANJA ",26.01.2021,Goriška,iskanjedela.si
RECEPTOR - M/Ž,03. 02. 2021,NOVA GORICA,PELOZ PREDELAVA MESA IN PROIZVODNJA MESNIH IZDELKOV D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2647990&STATE=Gori%C5%A1ka,"SPREJEM NAROČIL, IZDAJA DOBAVNIC, ORGANIZACIJA PREVOZOV DOSTAVE ",26.01.2021,Goriška,iskanjedela.si
OBDELOVALEC KOVIN (M/Ž) - M/Ž,10. 02. 2021,NOVA GORICA,GOSTOL-GOPAN Proizvodnja prehrambene opreme in opreme za kemijsko industrijo d.o.o. Nova Gorica,https://www.iskanjedela.si/search-jobs?jobId=2647959&STATE=Gori%C5%A1ka,IZVAJANJE NALOG STROJNE OBDELAVE KOVIN TER NALOG BRUŠENJA IN PRIPRAVE ORODIJ ,26.01.2021,Goriška,iskanjedela.si
SKLADIŠČNIK - M/Ž,03. 02. 2021,NOVA GORICA,IMEDIA GSM oglaševanje in storitve d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2644557&STATE=Gori%C5%A1ka,"prevzem in izdaja blaga, preverjanje istovetnosti blaga in spremnih dokumentov, delo z viličarjem, opravljanje skladiščnih del po nalogih in zadolžitvah nadrejenega ",26.01.2021,Goriška,iskanjedela.si
DIPLOMIRANA MEDICINSKA SESTRA V PATRONAŽNI ZDRAVSTVENI NEGI - M/Ž,04. 02. 2021,TOLMIN,ZDRAVSTVENI DOM TOLMIN,https://www.iskanjedela.si/search-jobs?jobId=2647681&STATE=Gori%C5%A1ka,"DELO DIPLOMIRANE MEDICINSKE SESTRE V PATRONAŽNI ZDRAVSTVENI NEGI, DOLOČENO V AKTU O SISTEMIZACIJI DELOVNIH MEST ",25.01.2021,Goriška,iskanjedela.si
VARNOSTNIK - M/Ž,02. 02. 2021,KOČEVJE,"VAROVANJE GALEKOM, družba za varovanje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647839&STATE=Gori%C5%A1ka,VAROVANJE OBJEKTOV IN PREMOŽENJA ,25.01.2021,Goriška,iskanjedela.si
SISTEMSKI INŽENIR - M/Ž,04. 02. 2021,NOVA GORICA,PARCOM INŽENIRING IN TRGOVINA D.O.O. NOVA GORICA,https://www.iskanjedela.si/search-jobs?jobId=2647630&STATE=Gori%C5%A1ka,"VZDRŽEVANJE, TEHNICNA PODPORA, INSTALACIJA STREŽNIŠKE IN KOMUNIKACIJSKE INFRASTRUKTURE. TEHNICNA PODPORA, POMOC UPORABNIKOM IN SVETOVANJE STRANKAM PRI NAKUPU RACUNALNIŠKE OPREME. ",25.01.2021,Goriška,iskanjedela.si
KNJIGOVODJA - M/Ž,04. 02. 2021,NOVA GORICA,PARCOM INŽENIRING IN TRGOVINA D.O.O. NOVA GORICA,https://www.iskanjedela.si/search-jobs?jobId=2647625&STATE=Gori%C5%A1ka,"KONTIRANJE IN KNJIŽENJE PREJETIH IN IZDANIH FAKTUR, KNJIŽENJE TRR TER OSTALIH KNJIGOVODSKIH LISTIN USKLAJEVANJE TERJATEV IN OBVEZNOSTI TER IZTERJAVA ZAPADLIH TERJATEV DO KUPCE IZDELAVA POROČIL, OPRAVLJANJE DRUGIH DEL V NEPOSREDNI POVEZAVI S PODROČ...",25.01.2021,Goriška,iskanjedela.si
RAČUNOVODJA - M/Ž,04. 02. 2021,NOVA GORICA,PARCOM INŽENIRING IN TRGOVINA D.O.O. NOVA GORICA,https://www.iskanjedela.si/search-jobs?jobId=2647618&STATE=Gori%C5%A1ka,"ODLIČNO POZNAVANJE RAČUNOVODSKIH STANDARDOV IN DAVČNE ZAKONODAJE, SPREMLJANJE SPREMEMB IN DOPOLNITEV ZAKONODAJE, IZDELAVA IN KNJIŽENJE KNJIGOVODSKIH DOGODKOV, VODENJE REGISTRA OSNOVNIH SREDSTEV IN OBRAČUN AMORTIZACIJE, OBRAČUN DDV IN PRAVOČASNA OD...",25.01.2021,Goriška,iskanjedela.si
SERVISNI TEHNIK - M/Ž,04. 02. 2021,NOVA GORICA,PARCOM INŽENIRING IN TRGOVINA D.O.O. NOVA GORICA,https://www.iskanjedela.si/search-jobs?jobId=2647635&STATE=Gori%C5%A1ka,"SERVISIRANJE, VZDRŽEVANJE, POPRAVILA, MONTAŽA IN INSTALACIJA STROJNE IN PROGRAMSKE OPREME. TEHNICNA PODPORA IN POMOC UPORABNIKOM TER SVETOVANJE STRANKAM PRI NAKUPU OPREME. ",25.01.2021,Goriška,iskanjedela.si
PRODAJALEC - M/Ž,08. 02. 2021,NOVO MESTO,TRBANC TRGOVINA IN STORITVE D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2643165&STATE=Jugovzhodna%20Slovenija,"PRODAJA, ZLAGANJE IN SORTIRANJE BLAGA TER PRIPRAVA BLAGA IN PRODAJNEGA PROSTORA NA PRODAJO ",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
"MAGISTER PROFESOR SPECIALNE IN REHABILITACIJSKE PEDAGOGIKE, POSEBNE RAZVOJNE IN UČNE TEŽAVE - M/Ž",03. 02. 2021,TREBNJE,OŠ MIRNA; POSEBNI ODDELKI,https://www.iskanjedela.si/search-jobs?jobId=2643165&STATE=Jugovzhodna%20Slovenija,POUČEVANJE OTROK S POSEBNIMI POREBAMI ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
FASADER - M/Ž,25. 02. 2021,NOVO MESTO,SLIKOPLESKARSTVO MARJAN TOMAZIN S.P.,https://www.iskanjedela.si/search-jobs?jobId=2643165&STATE=Jugovzhodna%20Slovenija,IZDELAVA FASADA. NOTRANJA ZAKLJUČNA DELA ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
PROFESOR GLASBE - M/Ž,03. 02. 2021,TREBNJE,OŠ MIRNA; POSEBNI ODDELKI,https://www.iskanjedela.si/search-jobs?jobId=2643165&STATE=Jugovzhodna%20Slovenija,POUČEVANJE GLASBENE UMETNOSTI IN ZBOROVSKEGA PETJA ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
ČISTILEC PROSTOROV - M/Ž,25. 02. 2021,TREBNJE,"ZoboEstetika, estetsko zobozdravstvo in ortodontija, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2643165&STATE=Jugovzhodna%20Slovenija,čiščenje ambulantnih prostorov in okolice ter druga pomožna dela ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
STROKOVNJAK ZA DIGITALNI MARKETING - M/Ž,09. 02. 2021,NOVO MESTO,MGi upravljanje podjetij d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2643165&STATE=Jugovzhodna%20Slovenija,"sodelovanje v ekipi pri ngradnji spletnih strani/trgovin (analiza trgovin in konkurence), priprava marketinške analize (uporaba sodobnih in inovativnih pristopov pri oglaševanju), marketing glede na izdelano strategijo (oglaševanje na socialnih om...",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
IZVAJALEC SUHOMONTAŽNE GRADNJE - M/Ž,25. 02. 2021,NOVO MESTO,JANKO TEAM GRADBENIŠTVO IN INŽENIRING D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2648111&STATE=Jugovzhodna%20Slovenija,IZDELAVA MAVČNO-KARTONSKIH STEN IN STROPOV ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
TERENSKI KMETIJSKI SVETOVALEC II - PRIPRAVNIK - M/Ž,29. 01. 2021,NOVO MESTO,KMETIJSKO GOZDARSKA ZBORNICA SLOVENIJE KMETIJSKO GOZDARSKI ZAVOD NOVO MESTO,https://www.iskanjedela.si/search-jobs?jobId=2648040&STATE=Jugovzhodna%20Slovenija,"PRIPRAVA IN IZVEDBA IZOBRAŽEVANJ TER SVETOVANJA NA PODROČJU TEHNOLOGIJ, GOSPODARJENJA IN OKOLJEVARSTVA ZA KMETOVALCE, IZDELAVA RAZVOJNIH PROGRAMOV ZA KMETIJE, SVETOVANJE IN PRIPRAVA DOKUMENTACIJE ZA UVELJAVLJANJE DRŽAVNIH IN DRUGIH PODPOR, PRIPRAV...",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
NATAKAR - M/Ž,10. 02. 2021,ČRNOMELJ,BAR PRI PAVLIČU ANDREJ KOBE S.P.,https://www.iskanjedela.si/search-jobs?jobId=2647985&STATE=Jugovzhodna%20Slovenija,STREŽBA PIJAČ IN PIZZE ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
PLESKAR - M/Ž,25. 02. 2021,NOVO MESTO,SLIKOPLESKARSTVO MARJAN TOMAZIN S.P.,https://www.iskanjedela.si/search-jobs?jobId=2569426&STATE=Jugovzhodna%20Slovenija,"KITANJE, BELJENJE, BRUŠENJE ",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
ČISTILKA II - M/Ž,31. 01. 2021,NOVO MESTO,VRTEC PEDENJPED NOVO MESTO,https://www.iskanjedela.si/search-jobs?jobId=2647939&STATE=Jugovzhodna%20Slovenija,"ČIŠČENJE PROSTOROV, NAPRAV, OPREME IN DRUGIH DELOVNIH PROSTOROV. ",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
ČIŠČENJE - M/Ž,03. 02. 2021,NOVO MESTO,"WORKFORCE d.o.o.; WORKFORCE d.o.o., POSLOVNA ENOTA NOVO MESTO",https://www.iskanjedela.si/search-jobs?jobId=2647947&STATE=Jugovzhodna%20Slovenija,"STROJNO IN ROČNO ČIŠČENJE OBJEKTOV IN OKOLICE, BRISANJE PRAHU, ZBIRANJE, SORTIRANJE IN ODLAGANJE ODPADKOV, SKRB ZA ZALOGO IN POLNJENJE SANITARNEGA MATERIALA, VODENJE EVIDENC, OSTALA DELA PO NAVODILU NADREJENE OSEBE. ",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
VZGOJITELJ PREDŠOLSKIH OTROK-POMOČNIK VZGOJITELJA - M/Ž,29. 01. 2021,ČRNOMELJ,VRTEC OTONA ŽUPANČIČA ČRNOMELJ,https://www.iskanjedela.si/search-jobs?jobId=2647946&STATE=Jugovzhodna%20Slovenija,DELO Z OTROKI V ODDELKU ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
MONTER - M/Ž,03. 02. 2021,TREBNJE,PILKA storitveno podjetje d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647944&STATE=Jugovzhodna%20Slovenija,"MONTAŽA OSTREŠIJ, KRITINE, ŽLEBOV IN OPAŽEV ",26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
POMOŽNI KUHAR - PICOPEK - M/Ž,10. 02. 2021,ČRNOMELJ,BAR PRI PAVLIČU ANDREJ KOBE S.P.,https://www.iskanjedela.si/search-jobs?jobId=2647984&STATE=Jugovzhodna%20Slovenija,DELO V KUHINJI - PICOPEK ,26.01.2021,Jugovzhodna Slovenija,iskanjedela.si
OPERATER V LOGISTIKI - M/Ž,02. 02. 2021,NOVO MESTO,"WORKFORCE d.o.o.; WORKFORCE d.o.o., POSLOVNA ENOTA NOVO MESTO",https://www.iskanjedela.si/search-jobs?jobId=2632388&STATE=Jugovzhodna%20Slovenija,"DELO V LOGISTIKI PODJETJA, UPRAVLJANJE MOSTNEGA DVIGALA, OSTALA DELA PO NAVODILIH NADREJENIH. ",25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
KUHAR/PICOPEK - M/Ž,09. 02. 2021,NOVO MESTO,JERNEJEV HRAM gostinstvo d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2647717&STATE=Jugovzhodna%20Slovenija,SAMOSTOJNO DELO V KUHINJI ,25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
VZGOJITELJ PREDŠOLSKIH OTROK - POMOČNIK VZGOJITELJA. - M/Ž,28. 01. 2021,NOVO MESTO,OSNOVNA ŠOLA ŽUŽEMBERK,https://www.iskanjedela.si/search-jobs?jobId=2647758&STATE=Jugovzhodna%20Slovenija,VZGOJITELJ PREDŠOLSKIH OTROK - POMOČNIK VZGOJITELJA. ,25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
POMOŽNI VZDRŽEVALEC CEST-CESTAR - M/Ž,24. 02. 2021,NOVO MESTO,"RCS, kadrovske in gradbene storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647770&STATE=Jugovzhodna%20Slovenija,POMOŽNI VZDRŽEVALEC CEST-CESTAR ,25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
VODJA RAČUNOVODSTVA - M/Ž,02. 02. 2021,NOVO MESTO,"AVTOTRANSPORTI ZUPANČIČ prevozi, storitve in trgovina d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647772&STATE=Jugovzhodna%20Slovenija,"IZDELAVA RAČ.IZKAZOV,POROČIL,KNJIŽENJE IN OBRAČUN DDV,OBRAČUN PLAČ,PLAČEVANJE IN KNJIŽENJE PLAČIL, KOMUNIKACIJA S STRANKAMI IN ZAPOSLENIMI, SVETOVANJE V VEZI RAČUNOVODSTVA... ",25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
DELAVEC V PROIZVODNJI LESENIH PALET - M/Ž,24. 02. 2021,NOVO MESTO,"ŽAGA TURK, razrez, prodaja in prevoz lesa, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647603&STATE=Jugovzhodna%20Slovenija,SESTAVLJANJE IN ZBIJANJE PALET. ZLAGANJE DESK. ,25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
MATERIALNI KNJIGOVODJA - M/Ž,30. 01. 2021,TREBNJE,REM MONTAŽA IN KLEPARSTVO D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2647605&STATE=Jugovzhodna%20Slovenija,"VAŠE DELO BO OBSEGALO: DELA IN NALOGE, POVEZANE Z MATERIALNIM POSLOVANJEM IN SICER EVIDENTIRANJE IN VODENJE SKLADIŠČNEGA POSLOVANJA S SPREMLJANJEM, KONTROLIRANJEM IN ANALIZIRANJEM ZALOG V SKLADIŠČU TER PRIPRAVA POTREBNE DOKUMENTACIJE OB UVOZU IN I...",25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
PISMONOŠA - M/Ž,04. 02. 2021,CELJE,POŠTA SLOVENIJE D.O.O. MARIBOR POSLOVNA ENOTA CELJE,https://www.iskanjedela.si/search-jobs?jobId=2647598&STATE=Jugovzhodna%20Slovenija,"DOSTAVLJANJE VSEH VRST POŠILJK, PRODAJA VREDNOTNIC IN DRUGEGA BLAGA, OPRAVLJANJE DENARNIH STORITEV NA TERENU, OPRAVLJANJE SPREJEMA IN DOSTAVE POŠILJK IN SKLEPOV V POSLOVNE PROSTORE UPORABNIKOV, DOSTAVLJANJE POŠILJK V POŠTNA SPRAVILIŠČA IN DOSTAVNI...",25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
TEHNIK - PISARNA - M/Ž,24. 02. 2021,TREBNJE,"RS1, proizvodnja in trgovina d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647601&STATE=Jugovzhodna%20Slovenija,DELO V PISARNI PRIPRAVA NALOGOV ZA PROIZVODNJO OKEN IN VRAT IN DRUGA PISARNIŠKA DELA ,25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
ZDRAVNIK SPECIALIST SPLOŠNE/DRUŽINSKE MEDICINE- M/Ž - M/Ž,28. 01. 2021,NOVO MESTO,ZDRAVSTVENI DOM NOVO MESTO,https://www.iskanjedela.si/search-jobs?jobId=2647602&STATE=Jugovzhodna%20Slovenija,IZVAJANJE DEL IN NALOG V SKLADU S STROKOVNO USPOSOBLJENOSTJO ,25.01.2021,Jugovzhodna Slovenija,iskanjedela.si
FORMIRANJE IN PAKIRANJE BATERIJ - M/Ž,05. 02. 2021,RAVNE NA KOROŠKEM,TAB TOVARNA AKUMULATORSKIH BATERIJ D.D.,https://www.iskanjedela.si/search-jobs?jobId=2648142&STATE=Koro%C5%A1ka,"- PRIPRAVA IN NASTAVITEV STROJEV TER ORODIJ ZA I. IN II. NALIVANJE BATERIJ IN VEZAVA BATERIJ NA FORMIRNIH MIZAH - IZBIRA IN VNOS TEHNOLOŠKIH PARAMETROV V RAČUNALNIK ZA I. IN II. NALIVANJE, VSTAVLJANE IN PRIVIJANJE ZAMAŠKOV TER VEZAVA BATERIJ V SKL...",26.01.2021,Koroška,iskanjedela.si
"POMOČNIK PRI STROJNIH INŠTALACIJAH, PREZRAČEVALNIH IN OGREVALNIH SISTEMIH TER KANALIZACIJSKIH SISTEMIH - M/Ž",25. 02. 2021,SLOVENJ GRADEC,JERING Branko Jerlah s.p. strojne instalacije,https://www.iskanjedela.si/search-jobs?jobId=2648409&STATE=Koro%C5%A1ka,"POMOČ PRI STROJNIH INŠTALACIJAH, PREZRAČEVALNIH IN OGREVALNIH SISTEMIH TER KANALIZACIJSKIH SISTEMIH ",26.01.2021,Koroška,iskanjedela.si
"DELO V AVTOPRALNICI IN VULKANIZERSTVU, VULKANIZER-PRALEC AVTOMOBILOV - M/Ž",29. 01. 2021,SLOVENJ GRADEC,"KREATOR PSP proizvodnja, storitve in posredništvo d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2648383&STATE=Koro%C5%A1ka,"STROJNO IN ROČNO PRANJE AVTOMOBILOV, NOTRANJE ČIŠČENJE VOZIL, DELO V VULKANIZERSKI DELAVNICI, MONTAŽA IN CENTRIRANJE PNEVMATIK.ČE BO KANDIDAT Z DELOM DOKAZAL DA JE USTREZEN ZA TO DELOVNO MESTO MU PONUDIMO POGODBO ZA NEDOLOČEN ČAS !STIMULATIVNO PLA...",26.01.2021,Koroška,iskanjedela.si
SREDNJEŠOLSKI UČITELJ FRANCOŠČINE - M/Ž,29. 01. 2021,SLOVENJ GRADEC,ŠOLSKI CENTER SLOVENJ GRADEC,https://www.iskanjedela.si/search-jobs?jobId=2648387&STATE=Koro%C5%A1ka,UČITELJ FRANCOŠČINE M/Ž ,26.01.2021,Koroška,iskanjedela.si
STROKOVNA/I SODELAVKA/EC V NOTARSKI PISARNI - M/Ž,29. 01. 2021,SLOVENJ GRADEC,NOTAR DOMINIK GREŠOVNIK,https://www.iskanjedela.si/search-jobs?jobId=2648228&STATE=Koro%C5%A1ka,"DELO V NOTARSKI PISARNI OBSEGA PROUČEVANJE ZADEV, KI JIH DODELI NOTAR, PRIPRAVA STROKOVNE PODLAGE ZA SESTAVO NOTARSKIH LISTIN, SPREMLJANJE IN PREUČEVANJE VELJAVNE ZAKONODAJE TER SODNE PRAKSE, SPREJEMANJE IN SVETOVANJE STRANKAM, SESTAVLJANJE NOTARS...",26.01.2021,Koroška,iskanjedela.si
UPRAVLJALEC USMERNIŠKIH NAPRAV - M/Ž,05. 02. 2021,RAVNE NA KOROŠKEM,TAB TOVARNA AKUMULATORSKIH BATERIJ D.D.,https://www.iskanjedela.si/search-jobs?jobId=2648153&STATE=Koro%C5%A1ka,"- PREGLED NAPRAV, PRIKLJUČITEV NOVIH BATERIJ NA USMERNIKE IN PRIPRAVA PROGRAMOV POLNJENJA - IZVAJANJE RAČUNALNIŠKEGA KRMILJENJA PROIZVODNEGA PROCESA FORMIRANJA Z REGULACIJSKIMI POSEGI V SKLADU S PREDPISI, TEHNOLOŠKIMI IN DELOVNIMI NAVODILI - IZVAJ...",26.01.2021,Koroška,iskanjedela.si
VOZNIK TOVORNEGA VOZILA V MEDNARODNEM PROMETU - M/Ž,09. 02. 2021,SLOVENJ GRADEC,SOPELŠEK transport in storitve d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2648154&STATE=Koro%C5%A1ka,PREVOZ BLAGA V MEDNARODNEM PROMETU ,26.01.2021,Koroška,iskanjedela.si
MONTER STARTER BATERIJ - M/Ž,05. 02. 2021,RAVNE NA KOROŠKEM,TAB TOVARNA AKUMULATORSKIH BATERIJ D.D.,https://www.iskanjedela.si/search-jobs?jobId=2648145&STATE=Koro%C5%A1ka,"- PREGLED NAČRTOV IN PRIPRAVA MONTAŽNE LINIJE, ORODJA TER MATERIALA ZA DELO - IZVAJANJE MONTAŽE BATERIJ NA MONTAŽNI LINIJI V SKLADU Z DELOVNIMI IN TEHNOLOŠKIMI NAVODILI ( VGRAJEVANJE POLPROIZVODOV, PRIPRAVA PLOŠČNIH PAKETOV, VARJENJE PLOŠČNIH PAKE...",26.01.2021,Koroška,iskanjedela.si
NATAKAR/ICA - M/Ž,10. 02. 2021,RAVNE NA KOROŠKEM,"Gostilna Rešer, Valerija Naglič s.p.",https://www.iskanjedela.si/search-jobs?jobId=2648043&STATE=Koro%C5%A1ka,STREŽBA HRANE IN PIJAČE ,26.01.2021,Koroška,iskanjedela.si
STREŽNICA II(III) - M/Ž,03. 02. 2021,SLOVENJ GRADEC,SPLOŠNA BOLNIŠNICA SLOVENJ GRADEC,https://www.iskanjedela.si/search-jobs?jobId=2648042&STATE=Koro%C5%A1ka,"IZVAJANJE DNEVNEGA IN OBČASNEGA ČIŠČENJA TER DEZINFEKCIJA VSEH PROSTOROV V STAVBAH, STAVBNE OPREMEIZVAJANJE DNEVNEGA IN OBČASNEGA ČIŠČENJA TER DEZINFEKCIJA DOGOVORJENE BOLNIŠKE OPREME (POSTELJE, NOČNE OMARICE) IZVAJANJE DNEVNEGA IN OBČASNEGA ČIŠČE...",26.01.2021,Koroška,iskanjedela.si
POMOŽNI DELAVEC-POMOČ PRI SUHOMONTAŽNIH DELIH - M/Ž,04. 02. 2021,SLOVENJ GRADEC,"MONTAŽER ZALOŽNIK, ZAKLJUČNA DELA V GRADBENIŠTVU, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2647609&STATE=Koro%C5%A1ka,"POMOČ PRI IZVEDBI SUHOMONTAŽNIH DELIH, OPRAVLJANJE RAZNIH DEL...MOŽNOST PREKVALIFIKACIJE ",25.01.2021,Koroška,iskanjedela.si
E047033 INŽENIR LABORATORIJSKE BIOMEDICINE III - M/Ž,02. 02. 2021,LJUBLJANA,ZAVOD REPUBLIKE SLOVENIJE ZA TRANSFUZIJSKO MEDICINO,https://www.iskanjedela.si/search-jobs?jobId=2647862&STATE=Koro%C5%A1ka,"PO STANDARDNIH NAVODILIH OPRAVLJA VSE RUTINSKE PREISKAVE/NALOGE, SODELUJE PRI VODENJU LABORATORIJSKE DOKUMENTACIJE (SOP, ANALIZE, ŠTUDIJE, KONTROLE KAKOVOSTI), SODELUJE V SISTEMU HEMOVIGILANCE, V SODELOVANJU Z ODGOVORNIM ZDRAVNIKOM NAČRTUJE IN IZV...",25.01.2021,Koroška,iskanjedela.si
VOZNIK LAHKEGA TOVORNEGA VOZILA - M/Ž,08. 02. 2021,SLOVENJ GRADEC,VOVATRANS prevozništvo in logistika Danilo Žvikart s.p.,https://www.iskanjedela.si/search-jobs?jobId=2647701&STATE=Koro%C5%A1ka,VOŽNJA PO EVROPSKIH DRŽAVAH ,25.01.2021,Koroška,iskanjedela.si
BIBLIOTEKAR - M/Ž,30. 01. 2021,RAVNE NA KOROŠKEM,KOROŠKA OSREDNJA KNJIŽNICA DR. FRANCA SUŠNIKA RAVNE NA KOROŠKEM,https://www.iskanjedela.si/search-jobs?jobId=2647702&STATE=Koro%C5%A1ka,"POSREDOVANJE INFORMACIJ UPORABNIKOM O GRADIVU IN IZ GRADIVA, SVETOVANJE UPORABNIKOM PRI UPORABI INFORMACIJSKIH VIROV, PRIPRAVA IN IZVEDBA RAZLIČNIH OBLIK DELA Z UPORABNIKI, SODELOVANJE PRI DEJAVNOSTIH ZA POSAMEZNE SKUPINE UPORABNIKOV... ",25.01.2021,Koroška,iskanjedela.si
VOZNIK V MEDNARODNEM TRANSPORTU - M/Ž,03. 02. 2021,SEŽANA,AVTOPREVOZNIŠTVO MABES d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2648131&STATE=Obalno-kra%C5%A1ka,PREVOZ BLAGA V MEDNARODNEM TRANSPORTU. ,26.01.2021,Obalno-kraška,iskanjedela.si
VOZNIK TOVORNEGA VOZILA V MEDNARODNEM PROMETU - M/Ž,25. 02. 2021,KOPER,HTNS KOPER špedicija d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2648266&STATE=Obalno-kra%C5%A1ka,"OPIS DELOVNEGA MESTA: OPRAVLJANJE DEL IN NALOG VOZNIKA TOVORNEGA VOZILA V MEDNARODNEM TRANSPORTU (EU), PREVOZ KONTEJNERJEV, SKRB ZA PREVZEM IN DOSTAVO BLAGA, SKRB ZA VZDRŽEVANJE IN ČISTOČO VOZILA. PRIČAKUJEMO: NAJMANJ 3 LETA DELOVNIH IZKUŠENJ KOT ...",26.01.2021,Obalno-kraška,iskanjedela.si
H019006 VIŠJI ZNANSTVENI SODELAVEC - M/Ž,29. 01. 2021,KOPER,ORTOPEDSKA BOLNIŠNICA VALDOLTRA OSPEDALE ORTOPEDICO VALDOLTRA,https://www.iskanjedela.si/search-jobs?jobId=2648401&STATE=Obalno-kra%C5%A1ka,OPRAVLJA NALOGE IN IZVAJA ZNANSTVENO RAZISKOVALNO DELO V OKVIRU ZASTAVLJENEGA PROGRAMA. ,26.01.2021,Obalno-kraška,iskanjedela.si
